oo,cic:/Coq/Logic/WeakFan/approx.con,cic:/Coq/Init/Datatypes/bool.ind
oo,cic:/Coq/Logic/WeakFan/approx.con,cic:/Coq/Init/Datatypes/length.con
oo,cic:/Coq/Logic/WeakFan/approx.con,cic:/Coq/Init/Datatypes/list.ind
oo,cic:/Coq/Logic/WeakFan/approx.con,cic:/Coq/Init/Datatypes/nat.ind
oo,cic:/Coq/Logic/WeakFan/approx.con,cic:/Coq/Init/Logic/and.ind
oo,cic:/Coq/Logic/WeakFan/approx.con,cic:/Coq/Init/Logic/not.con
oo,cic:/Coq/Logic/WeakFan/approx.con,cic:/Coq/Init/Logic/True.ind
oo,cic:/Coq/Logic/WeakFan/approx.con,cic:/Coq/Logic/WeakFan/approx.con
oo,cic:/Coq/Logic/WeakFan/barred.con,cic:/Coq/Init/Datatypes/bool.ind
oo,cic:/Coq/Logic/WeakFan/barred.con,cic:/Coq/Init/Datatypes/list.ind
oo,cic:/Coq/Logic/WeakFan/barred.con,cic:/Coq/Init/Datatypes/nat.ind
oo,cic:/Coq/Logic/WeakFan/barred.con,cic:/Coq/Init/Logic/and.ind
oo,cic:/Coq/Logic/WeakFan/barred.con,cic:/Coq/Init/Logic/ex.ind
oo,cic:/Coq/Logic/WeakFan/barred.con,cic:/Coq/Logic/WeakFan/approx.con
oo,cic:/Coq/Logic/WeakFan/barred.con,cic:/Coq/Logic/WeakFan/barred.con
oo,cic:/Coq/Logic/WeakFan/inductively_barred.ind,cic:/Coq/Init/Datatypes/bool.ind
oo,cic:/Coq/Logic/WeakFan/inductively_barred.ind,cic:/Coq/Init/Datatypes/list.ind
oo,cic:/Coq/Logic/WeakFan/inductively_barred.ind,cic:/Coq/Logic/WeakFan/inductively_barred.ind
oo,cic:/Coq/Logic/WeakFan/inductively_barred_ind.con,cic:/Coq/Init/Datatypes/bool.ind
oo,cic:/Coq/Logic/WeakFan/inductively_barred_ind.con,cic:/Coq/Init/Datatypes/list.ind
oo,cic:/Coq/Logic/WeakFan/inductively_barred_ind.con,cic:/Coq/Logic/WeakFan/inductively_barred.ind
oo,cic:/Coq/Logic/WeakFan/inductively_barred_ind.con,cic:/Coq/Logic/WeakFan/inductively_barred_ind.con
oo,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con,cic:/Coq/Init/Datatypes/bool.ind
oo,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con,cic:/Coq/Init/Datatypes/list.ind
oo,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con,cic:/Coq/Init/Datatypes/list_ind.con
oo,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con,cic:/Coq/Init/Logic/and.ind
oo,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con,cic:/Coq/Init/Logic/ex.ind
oo,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con,cic:/Coq/Init/Logic/False.ind
oo,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con,cic:/Coq/Init/Logic/False_ind.con
oo,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con,cic:/Coq/Init/Logic/not.con
oo,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con,cic:/Coq/Logic/WeakFan/approx.con
oo,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con,cic:/Coq/Logic/WeakFan/barred.con
oo,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con,cic:/Coq/Logic/WeakFan/inductively_barred.ind
oo,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con
oo,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con,cic:/Coq/Logic/WeakFan/X.con
oo,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con,cic:/Coq/Logic/WeakFan/Y_approx.con
oo,cic:/Coq/Logic/WeakFan/WeakFanTheorem.con,cic:/Coq/Logic/WeakFan/Y.con
oo,cic:/Coq/Logic/WeakFan/X.con,cic:/Coq/Init/Datatypes/bool.ind
oo,cic:/Coq/Logic/WeakFan/X.con,cic:/Coq/Init/Datatypes/length.con
oo,cic:/Coq/Logic/WeakFan/X.con,cic:/Coq/Init/Datatypes/list.ind
oo,cic:/Coq/Logic/WeakFan/X.con,cic:/Coq/Init/Datatypes/nat.ind
oo,cic:/Coq/Logic/WeakFan/X.con,cic:/Coq/Init/Logic/and.ind
oo,cic:/Coq/Logic/WeakFan/X.con,cic:/Coq/Init/Logic/eq.ind
oo,cic:/Coq/Logic/WeakFan/X.con,cic:/Coq/Init/Logic/ex.ind
oo,cic:/Coq/Logic/WeakFan/X.con,cic:/Coq/Logic/WeakFan/X.con
oo,cic:/Coq/Logic/WeakFan/X.con,cic:/Coq/Logic/WeakFan/Y.con
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Init/Datatypes/bool.ind
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Init/Datatypes/length.con
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Init/Datatypes/list.ind
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Init/Datatypes/list_ind.con
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Init/Datatypes/nat.ind
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Init/Logic/and.ind
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Init/Logic/eq.ind
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Init/Logic/eq_ind.con
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Init/Logic/ex.ind
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Init/Logic/False.ind
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Init/Logic/not.con
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Init/Logic/True.ind
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Logic/WeakFan/approx.con
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Logic/WeakFan/inductively_barred.ind
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Logic/WeakFan/X.con
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Logic/WeakFan/Y_approx.con
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Logic/WeakFan/Y.con
oo,cic:/Coq/Logic/WeakFan/Y_approx.con,cic:/Coq/Logic/WeakFan/Y_unique.con
oo,cic:/Coq/Logic/WeakFan/Y.con,cic:/Coq/Init/Datatypes/bool.ind
oo,cic:/Coq/Logic/WeakFan/Y.con,cic:/Coq/Init/Datatypes/list.ind
oo,cic:/Coq/Logic/WeakFan/Y.con,cic:/Coq/Init/Logic/and.ind
oo,cic:/Coq/Logic/WeakFan/Y.con,cic:/Coq/Init/Logic/not.con
oo,cic:/Coq/Logic/WeakFan/Y.con,cic:/Coq/Init/Logic/True.ind
oo,cic:/Coq/Logic/WeakFan/Y.con,cic:/Coq/Logic/WeakFan/inductively_barred.ind
oo,cic:/Coq/Logic/WeakFan/Y.con,cic:/Coq/Logic/WeakFan/Y.con
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Init/Datatypes/bool.ind
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Init/Datatypes/length.con
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Init/Datatypes/list.ind
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Init/Datatypes/list_ind.con
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Init/Datatypes/nat.ind
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Init/Logic/and.ind
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Init/Logic/eq.ind
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Init/Logic/eq_ind.con
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Init/Logic/eq_ind_r.con
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Init/Logic/eq_trans.con
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Init/Logic/False.ind
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Init/Logic/False_ind.con
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Init/Logic/f_equal.con
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Init/Logic/not.con
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Init/Logic/True.ind
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Logic/WeakFan/inductively_barred.ind
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Logic/WeakFan/Y.con
oo,cic:/Coq/Logic/WeakFan/Y_unique.con,cic:/Coq/Logic/WeakFan/Y_unique.con
